year_film,year_ceremony,ceremony,category,name,film,winner,race
2000,2001,73,ACTRESS IN A SUPPORTING ROLE,Marcia Gay Harden,Pollock,TRUE,white
2000,2001,73,ACTRESS IN A SUPPORTING ROLE,Kate Hudson,Almost Famous,FALSE,white
2000,2001,73,ACTRESS IN A SUPPORTING ROLE,Frances McDormand,Almost Famous,FALSE,white
2000,2001,73,ACTRESS IN A SUPPORTING ROLE,Julie Walters,Billy Elliot,FALSE,white
2001,2002,74,ACTRESS IN A SUPPORTING ROLE,Jennifer Connelly,A Beautiful Mind,TRUE,white
2001,2002,74,ACTRESS IN A SUPPORTING ROLE,Helen Mirren,Gosford Park,FALSE,white
2001,2002,74,ACTRESS IN A SUPPORTING ROLE,Maggie Smith,Gosford Park,FALSE,white
2001,2002,74,ACTRESS IN A SUPPORTING ROLE,Marisa Tomei,In the Bedroom,FALSE,white
2001,2002,74,ACTRESS IN A SUPPORTING ROLE,Kate Winslet,Iris,FALSE,white
2002,2003,75,ACTRESS IN A SUPPORTING ROLE,Kathy Bates,About Schmidt,FALSE,white
2002,2003,75,ACTRESS IN A SUPPORTING ROLE,Julianne Moore,The Hours,FALSE,white
2002,2003,75,ACTRESS IN A SUPPORTING ROLE,Queen Latifah,Chicago,FALSE,black
2002,2003,75,ACTRESS IN A SUPPORTING ROLE,Meryl Streep,Adaptation,FALSE,white
2002,2003,75,ACTRESS IN A SUPPORTING ROLE,Catherine Zeta-Jones,Chicago,TRUE,white
2003,2004,76,ACTRESS IN A SUPPORTING ROLE,Shohreh Aghdashloo,House of Sand and Fog,FALSE,Middle-Eastern
2003,2004,76,ACTRESS IN A SUPPORTING ROLE,Patricia Clarkson,Pieces of April,FALSE,white
2003,2004,76,ACTRESS IN A SUPPORTING ROLE,Marcia Gay Harden,Mystic River,FALSE,white
2003,2004,76,ACTRESS IN A SUPPORTING ROLE,Holly Hunter,Thirteen,FALSE,white
2003,2004,76,ACTRESS IN A SUPPORTING ROLE,Renée Zellweger,Cold Mountain,TRUE,white
2004,2005,77,ACTRESS IN A SUPPORTING ROLE,Cate Blanchett,The Aviator,TRUE,white
2004,2005,77,ACTRESS IN A SUPPORTING ROLE,Laura Linney,Kinsey,FALSE,white
2004,2005,77,ACTRESS IN A SUPPORTING ROLE,Virginia Madsen,Sideways,FALSE,white
2004,2005,77,ACTRESS IN A SUPPORTING ROLE,Sophie Okonedo,Hotel Rwanda,FALSE,black
2004,2005,77,ACTRESS IN A SUPPORTING ROLE,Natalie Portman,Closer,FALSE,white
2005,2006,78,ACTRESS IN A SUPPORTING ROLE,Amy Adams,Junebug,FALSE,white
2005,2006,78,ACTRESS IN A SUPPORTING ROLE,Catherine Keener,Capote,FALSE,white
2005,2006,78,ACTRESS IN A SUPPORTING ROLE,Frances McDormand,North Country,FALSE,white
2005,2006,78,ACTRESS IN A SUPPORTING ROLE,Rachel Weisz,The Constant Gardener,TRUE,white
2005,2006,78,ACTRESS IN A SUPPORTING ROLE,Michelle Williams,Brokeback Mountain,FALSE,white
2006,2007,79,ACTRESS IN A SUPPORTING ROLE,Adriana Barraza,Babel,FALSE,hispanic
2006,2007,79,ACTRESS IN A SUPPORTING ROLE,Cate Blanchett,Notes on a Scandal,FALSE,white
2006,2007,79,ACTRESS IN A SUPPORTING ROLE,Abigail Breslin,Little Miss Sunshine,FALSE,white
2006,2007,79,ACTRESS IN A SUPPORTING ROLE,Jennifer Hudson,Dreamgirls,TRUE,black
2006,2007,79,ACTRESS IN A SUPPORTING ROLE,Rinko Kikuchi,Babel,FALSE,asian
2007,2008,80,ACTRESS IN A SUPPORTING ROLE,Cate Blanchett,I'm Not There,FALSE,white
2007,2008,80,ACTRESS IN A SUPPORTING ROLE,Ruby Dee,American Gangster,FALSE,black
2007,2008,80,ACTRESS IN A SUPPORTING ROLE,Saoirse Ronan,Atonement,FALSE,white
2007,2008,80,ACTRESS IN A SUPPORTING ROLE,Amy Ryan,Gone Baby Gone,FALSE,white
2007,2008,80,ACTRESS IN A SUPPORTING ROLE,Tilda Swinton,Michael Clayton,TRUE,white
2008,2009,81,ACTRESS IN A SUPPORTING ROLE,Amy Adams,Doubt,FALSE,white
2008,2009,81,ACTRESS IN A SUPPORTING ROLE,Penélope Cruz,Vicky Cristina Barcelona,TRUE,white
2008,2009,81,ACTRESS IN A SUPPORTING ROLE,Viola Davis,Doubt,FALSE,black
2008,2009,81,ACTRESS IN A SUPPORTING ROLE,Taraji P. Henson,The Curious Case of Benjamin Button,FALSE,black
2008,2009,81,ACTRESS IN A SUPPORTING ROLE,Marisa Tomei,The Wrestler,FALSE,white
2009,2010,82,ACTRESS IN A SUPPORTING ROLE,Penélope Cruz,Nine,FALSE,white
2009,2010,82,ACTRESS IN A SUPPORTING ROLE,Vera Farmiga,Up in the Air,FALSE,white
2009,2010,82,ACTRESS IN A SUPPORTING ROLE,Maggie Gyllenhaal,Crazy Heart,FALSE,white
2009,2010,82,ACTRESS IN A SUPPORTING ROLE,Anna Kendrick,Up in the Air,FALSE,white
2009,2010,82,ACTRESS IN A SUPPORTING ROLE,Mo'Nique,Precious: Based on the Novel 'Push' by Sapphire,TRUE,black
2010,2011,83,ACTRESS IN A SUPPORTING ROLE,Amy Adams,The Fighter,FALSE,white
2010,2011,83,ACTRESS IN A SUPPORTING ROLE,Helena Bonham Carter,The King's Speech,FALSE,white
2010,2011,83,ACTRESS IN A SUPPORTING ROLE,Melissa Leo,The Fighter,TRUE,white
2010,2011,83,ACTRESS IN A SUPPORTING ROLE,Hailee Steinfeld,True Grit,FALSE,white
2010,2011,83,ACTRESS IN A SUPPORTING ROLE,Jacki Weaver,Animal Kingdom,FALSE,white
2011,2012,84,ACTRESS IN A SUPPORTING ROLE,Bérénice Bejo,The Artist,FALSE,hispanic
2011,2012,84,ACTRESS IN A SUPPORTING ROLE,Jessica Chastain,The Help,FALSE,white
2011,2012,84,ACTRESS IN A SUPPORTING ROLE,Melissa McCarthy,Bridesmaids,FALSE,white
2011,2012,84,ACTRESS IN A SUPPORTING ROLE,Janet McTeer,Albert Nobbs,FALSE,white
2011,2012,84,ACTRESS IN A SUPPORTING ROLE,Octavia Spencer,The Help,TRUE,black
2012,2013,85,ACTRESS IN A SUPPORTING ROLE,Amy Adams,The Master,FALSE,white
2012,2013,85,ACTRESS IN A SUPPORTING ROLE,Sally Field,Lincoln,FALSE,white
2012,2013,85,ACTRESS IN A SUPPORTING ROLE,Anne Hathaway,Les Misérables,TRUE,white
2012,2013,85,ACTRESS IN A SUPPORTING ROLE,Helen Hunt,The Sessions,FALSE,white
2012,2013,85,ACTRESS IN A SUPPORTING ROLE,Jacki Weaver,Silver Linings Playbook,FALSE,white
2013,2014,86,ACTRESS IN A SUPPORTING ROLE,Sally Hawkins,Blue Jasmine,FALSE,white
2013,2014,86,ACTRESS IN A SUPPORTING ROLE,Jennifer Lawrence,American Hustle,FALSE,white
2013,2014,86,ACTRESS IN A SUPPORTING ROLE,Lupita Nyong'o,12 Years a Slave,TRUE,black
2013,2014,86,ACTRESS IN A SUPPORTING ROLE,Julia Roberts,August: Osage County,FALSE,white
2013,2014,86,ACTRESS IN A SUPPORTING ROLE,June Squibb,Nebraska,FALSE,white
2014,2015,87,ACTRESS IN A SUPPORTING ROLE,Patricia Arquette,Boyhood,TRUE,white
2014,2015,87,ACTRESS IN A SUPPORTING ROLE,Laura Dern,Wild,FALSE,white
2014,2015,87,ACTRESS IN A SUPPORTING ROLE,Keira Knightley,The Imitation Game,FALSE,white
2014,2015,87,ACTRESS IN A SUPPORTING ROLE,Emma Stone,Birdman or (The Unexpected Virtue of Ignorance),FALSE,white
2014,2015,87,ACTRESS IN A SUPPORTING ROLE,Meryl Streep,Into the Woods,FALSE,white
2015,2016,88,ACTRESS IN A SUPPORTING ROLE,Jennifer Jason Leigh,The Hateful Eight,FALSE,white
2015,2016,88,ACTRESS IN A SUPPORTING ROLE,Rooney Mara,Carol,FALSE,white
2015,2016,88,ACTRESS IN A SUPPORTING ROLE,Rachel McAdams,Spotlight,FALSE,white
2015,2016,88,ACTRESS IN A SUPPORTING ROLE,Alicia Vikander,The Danish Girl,TRUE,white
2015,2016,88,ACTRESS IN A SUPPORTING ROLE,Kate Winslet,Steve Jobs,FALSE,white
2016,2017,89,ACTRESS IN A SUPPORTING ROLE,Viola Davis,Fences,TRUE,black
2016,2017,89,ACTRESS IN A SUPPORTING ROLE,Naomie Harris,Moonlight,FALSE,black
2016,2017,89,ACTRESS IN A SUPPORTING ROLE,Nicole Kidman,Lion,FALSE,white
2016,2017,89,ACTRESS IN A SUPPORTING ROLE,Octavia Spencer,Hidden Figures,FALSE,black
2016,2017,89,ACTRESS IN A SUPPORTING ROLE,Michelle Williams,Manchester by the Sea,FALSE,white
2017,2018,90,ACTRESS IN A SUPPORTING ROLE,Mary J. Blige,Mudbound,FALSE,black
2017,2018,90,ACTRESS IN A SUPPORTING ROLE,Allison Janney,"I, Tonya",TRUE,white
2017,2018,90,ACTRESS IN A SUPPORTING ROLE,Lesley Manville,Phantom Thread,FALSE,white
2017,2018,90,ACTRESS IN A SUPPORTING ROLE,Laurie Metcalf,Lady Bird,FALSE,white
2017,2018,90,ACTRESS IN A SUPPORTING ROLE,Octavia Spencer,The Shape of Water,FALSE,black
2018,2019,91,ACTRESS IN A SUPPORTING ROLE,Amy Adams,Vice,FALSE,white
2018,2019,91,ACTRESS IN A SUPPORTING ROLE,Marina de Tavira,Roma,FALSE,hispanic
2018,2019,91,ACTRESS IN A SUPPORTING ROLE,Regina King,If Beale Street Could Talk,TRUE,black
2018,2019,91,ACTRESS IN A SUPPORTING ROLE,Emma Stone,The Favourite,FALSE,white
2018,2019,91,ACTRESS IN A SUPPORTING ROLE,Rachel Weisz,The Favourite,FALSE,white
2019,2020,92,ACTRESS IN A SUPPORTING ROLE,Kathy Bates,Richard Jewell,FALSE,white
2019,2020,92,ACTRESS IN A SUPPORTING ROLE,Laura Dern,Marriage Story,TRUE,white
2019,2020,92,ACTRESS IN A SUPPORTING ROLE,Scarlett Johansson,Jojo Rabbit,FALSE,white
2019,2020,92,ACTRESS IN A SUPPORTING ROLE,Florence Pugh,Little Women,FALSE,white
2019,2020,92,ACTRESS IN A SUPPORTING ROLE,Margot Robbie,Bombshell,FALSE,white
1928,1929,2,DIRECTING,Lionel Barrymore,Madame X,FALSE,white
1928,1929,2,DIRECTING,Harry Beaumont,The Broadway Melody,FALSE,white
1928,1929,2,DIRECTING,Irving Cummings,In Old Arizona,FALSE,white
1928,1929,2,DIRECTING,Frank Lloyd,The Divine Lady,TRUE,white
1928,1929,2,DIRECTING,Frank Lloyd,Drag;,FALSE,white
1928,1929,2,DIRECTING,Ernst Lubitsch,The Patriot,FALSE,white
1929,1930,3,DIRECTING,Clarence Brown,Anna Christie;,FALSE,white
1929,1930,3,DIRECTING,Robert Leonard,The Divorcee,FALSE,white
1929,1930,3,DIRECTING,Ernst Lubitsch,The Love Parade,FALSE,white
1929,1930,3,DIRECTING,Lewis Milestone,All Quiet on the Western Front,TRUE,white
1929,1930,3,DIRECTING,King Vidor,Hallelujah,FALSE,white
1930,1931,4,DIRECTING,Wesley Ruggles,Cimarron,FALSE,white
1930,1931,4,DIRECTING,Clarence Brown,A Free Soul,FALSE,white
1930,1931,4,DIRECTING,Lewis Milestone,The Front Page,FALSE,white
1930,1931,4,DIRECTING,Josef Von Sternberg,Morocco,FALSE,white
1930,1931,4,DIRECTING,Norman Taurog,Skippy,TRUE,white
1931,1932,5,DIRECTING,Frank Borzage,Bad Girl,TRUE,white
1931,1932,5,DIRECTING,King Vidor,The Champ,FALSE,white
1931,1932,5,DIRECTING,Josef Von Sternberg,Shanghai Express,FALSE,white
1932,1933,6,DIRECTING,Frank Lloyd,Cavalcade,TRUE,white
1932,1933,6,DIRECTING,Frank Capra,Lady for a Day,FALSE,white
1932,1933,6,DIRECTING,George Cukor,Little Women,FALSE,white
1934,1935,7,DIRECTING,Frank Capra,It Happened One Night,TRUE,white
1934,1935,7,DIRECTING,Victor Schertzinger,One Night of Love,FALSE,white
1934,1935,7,DIRECTING,W. S. Van Dyke,The Thin Man,FALSE,white
1935,1936,8,DIRECTING,Michael Curtiz,Captain Blood,FALSE,white
1935,1936,8,DIRECTING,John Ford,The Informer,TRUE,white
1935,1936,8,DIRECTING,Henry Hathaway,The Lives of a Bengal Lancer,FALSE,white
1935,1936,8,DIRECTING,Frank Lloyd,Mutiny on the Bounty,FALSE,white
1936,1937,9,DIRECTING,William Wyler,Dodsworth,FALSE,white
1936,1937,9,DIRECTING,Robert Z. Leonard,The Great Ziegfeld,FALSE,white
1936,1937,9,DIRECTING,Frank Capra,Mr. Deeds Goes to Town,TRUE,white
1936,1937,9,DIRECTING,Gregory La Cava,My Man Godfrey,FALSE,white
1936,1937,9,DIRECTING,W. S. Van Dyke,San Francisco,FALSE,white
1937,1938,10,DIRECTING,Leo McCarey,The Awful Truth,TRUE,white
1937,1938,10,DIRECTING,Sidney Franklin,The Good Earth,FALSE,white
1937,1938,10,DIRECTING,William Dieterle,The Life of Emile Zola,FALSE,white
1937,1938,10,DIRECTING,Gregory La Cava,Stage Door,FALSE,white
1937,1938,10,DIRECTING,William Wellman,A Star Is Born,FALSE,white
1938,1939,11,DIRECTING,Michael Curtiz,Angels with Dirty Faces,FALSE,white
1938,1939,11,DIRECTING,Norman Taurog,Boys Town,FALSE,white
1938,1939,11,DIRECTING,King Vidor,The Citadel,FALSE,white
1938,1939,11,DIRECTING,Michael Curtiz,Four Daughters,FALSE,white
1938,1939,11,DIRECTING,Frank Capra,You Can't Take It with You,TRUE,white
1939,1940,12,DIRECTING,Victor Fleming,Gone with the Wind,TRUE,white
1939,1940,12,DIRECTING,Sam Wood,"Goodbye, Mr. Chips",FALSE,white
1939,1940,12,DIRECTING,Frank Capra,Mr. Smith Goes to Washington,FALSE,white
1939,1940,12,DIRECTING,John Ford,Stagecoach,FALSE,white
1939,1940,12,DIRECTING,William Wyler,Wuthering Heights,FALSE,white
1940,1941,13,DIRECTING,John Ford,The Grapes of Wrath,TRUE,white
1940,1941,13,DIRECTING,Sam Wood,Kitty Foyle,FALSE,white
1940,1941,13,DIRECTING,William Wyler,The Letter,FALSE,white
1940,1941,13,DIRECTING,George Cukor,The Philadelphia Story,FALSE,white
1940,1941,13,DIRECTING,Alfred Hitchcock,Rebecca,FALSE,white
1941,1942,14,DIRECTING,Orson Welles,Citizen Kane,FALSE,white
1941,1942,14,DIRECTING,Alexander Hall,Here Comes Mr. Jordan,FALSE,white
1941,1942,14,DIRECTING,John Ford,How Green Was My Valley,TRUE,white
1941,1942,14,DIRECTING,William Wyler,The Little Foxes,FALSE,white
1941,1942,14,DIRECTING,Howard Hawks,Sergeant York,FALSE,white
1942,1943,15,DIRECTING,Sam Wood,Kings Row,FALSE,white
1942,1943,15,DIRECTING,William Wyler,Mrs. Miniver,TRUE,white
1942,1943,15,DIRECTING,Mervyn LeRoy,Random Harvest,FALSE,white
1942,1943,15,DIRECTING,John Farrow,Wake Island,FALSE,white
1942,1943,15,DIRECTING,Michael Curtiz,Yankee Doodle Dandy,FALSE,white
1943,1944,16,DIRECTING,Michael Curtiz,Casablanca,TRUE,white
1943,1944,16,DIRECTING,Ernst Lubitsch,Heaven Can Wait,FALSE,white
1943,1944,16,DIRECTING,Clarence Brown,The Human Comedy,FALSE,white
1943,1944,16,DIRECTING,George Stevens,The More the Merrier,FALSE,white
1943,1944,16,DIRECTING,Henry King,The Song of Bernadette,FALSE,white
1944,1945,17,DIRECTING,Billy Wilder,Double Indemnity,FALSE,white
1944,1945,17,DIRECTING,Leo McCarey,Going My Way,TRUE,white
1944,1945,17,DIRECTING,Otto Preminger,Laura,FALSE,white
1944,1945,17,DIRECTING,Alfred Hitchcock,Lifeboat,FALSE,white
1944,1945,17,DIRECTING,Henry King,Wilson,FALSE,white
1945,1946,18,DIRECTING,Leo McCarey,The Bells of St. Mary's,FALSE,white
1945,1946,18,DIRECTING,Billy Wilder,The Lost Weekend,TRUE,white
1945,1946,18,DIRECTING,Clarence Brown,National Velvet,FALSE,white
1945,1946,18,DIRECTING,Jean Renoir,The Southerner,FALSE,white
1945,1946,18,DIRECTING,Alfred Hitchcock,Spellbound,FALSE,white
1946,1947,19,DIRECTING,William Wyler,The Best Years of Our Lives,TRUE,white
1946,1947,19,DIRECTING,David Lean,Brief Encounter,FALSE,white
1946,1947,19,DIRECTING,Frank Capra,It's a Wonderful Life,FALSE,white
1946,1947,19,DIRECTING,Robert Siodmak,The Killers,FALSE,white
1946,1947,19,DIRECTING,Clarence Brown,The Yearling,FALSE,white
1947,1948,20,DIRECTING,Henry Koster,The Bishop's Wife,FALSE,white
1947,1948,20,DIRECTING,Edward Dmytryk,Crossfire,FALSE,white
1947,1948,20,DIRECTING,George Cukor,A Double Life,FALSE,white
1947,1948,20,DIRECTING,Elia Kazan,Gentleman's Agreement,TRUE,white
1947,1948,20,DIRECTING,David Lean,Great Expectations,FALSE,white
1948,1949,21,DIRECTING,Laurence Olivier,Hamlet,FALSE,white
1948,1949,21,DIRECTING,Jean Negulesco,Johnny Belinda,FALSE,white
1948,1949,21,DIRECTING,Fred Zinnemann,The Search,FALSE,white
1948,1949,21,DIRECTING,Anatole Litvak,The Snake Pit,FALSE,white
1948,1949,21,DIRECTING,John Huston,The Treasure of the Sierra Madre,TRUE,white
1949,1950,22,DIRECTING,Robert Rossen,All the King's Men,FALSE,white
1949,1950,22,DIRECTING,William A. Wellman,Battleground,FALSE,white
1949,1950,22,DIRECTING,Carol Reed,The Fallen Idol,FALSE,white
1949,1950,22,DIRECTING,William Wyler,The Heiress,FALSE,white
1949,1950,22,DIRECTING,Joseph L. Mankiewicz,A Letter to Three Wives,TRUE,white
1950,1951,23,DIRECTING,Joseph L. Mankiewicz,All about Eve,TRUE,white
1950,1951,23,DIRECTING,John Huston,The Asphalt Jungle,FALSE,white
1950,1951,23,DIRECTING,George Cukor,Born Yesterday,FALSE,white
1950,1951,23,DIRECTING,Billy Wilder,Sunset Blvd.,FALSE,white
1950,1951,23,DIRECTING,Carol Reed,The Third Man,FALSE,white
1951,1952,24,DIRECTING,John Huston,The African Queen,FALSE,white
1951,1952,24,DIRECTING,Vincente Minnelli,An American in Paris,FALSE,white
1951,1952,24,DIRECTING,William Wyler,Detective Story,FALSE,white
1951,1952,24,DIRECTING,George Stevens,A Place in the Sun,TRUE,white
1951,1952,24,DIRECTING,Elia Kazan,A Streetcar Named Desire,FALSE,white
1952,1953,25,DIRECTING,Joseph L. Mankiewicz,Five Fingers,FALSE,white
1952,1953,25,DIRECTING,Cecil B. DeMille,The Greatest Show on Earth,FALSE,white
1952,1953,25,DIRECTING,Fred Zinnemann,High Noon,FALSE,white
1952,1953,25,DIRECTING,John Huston,Moulin Rouge,FALSE,white
1952,1953,25,DIRECTING,John Ford,The Quiet Man,TRUE,white
1953,1954,26,DIRECTING,Fred Zinnemann,From Here to Eternity,TRUE,white
1953,1954,26,DIRECTING,Charles Walters,Lili,FALSE,white
1953,1954,26,DIRECTING,William Wyler,Roman Holiday,FALSE,white
1953,1954,26,DIRECTING,George Stevens,Shane,FALSE,white
1953,1954,26,DIRECTING,Billy Wilder,Stalag 17,FALSE,white
1954,1955,27,DIRECTING,George Seaton,The Country Girl,FALSE,white
1954,1955,27,DIRECTING,William Wellman,The High and the Mighty,FALSE,white
1954,1955,27,DIRECTING,Elia Kazan,On the Waterfront,TRUE,white
1954,1955,27,DIRECTING,Alfred Hitchcock,Rear Window,FALSE,white
1954,1955,27,DIRECTING,Billy Wilder,Sabrina,FALSE,white
1955,1956,28,DIRECTING,John Sturges,Bad Day at Black Rock,FALSE,white
1955,1956,28,DIRECTING,Elia Kazan,East of Eden,FALSE,white
1955,1956,28,DIRECTING,Delbert Mann,Marty,TRUE,white
1955,1956,28,DIRECTING,Joshua Logan,Picnic,FALSE,white
1955,1956,28,DIRECTING,David Lean,Summertime,FALSE,white
1956,1957,29,DIRECTING,Michael Anderson,Around the World in 80 Days,FALSE,white
1956,1957,29,DIRECTING,William Wyler,Friendly Persuasion,FALSE,white
1956,1957,29,DIRECTING,George Stevens,Giant,TRUE,white
1956,1957,29,DIRECTING,Walter Lang,The King and I,FALSE,white
1956,1957,29,DIRECTING,King Vidor,War and Peace,FALSE,white
1957,1958,30,DIRECTING,David Lean,The Bridge on the River Kwai,TRUE,white
1957,1958,30,DIRECTING,Mark Robson,Peyton Place,FALSE,white
1957,1958,30,DIRECTING,Joshua Logan,Sayonara,FALSE,white
1957,1958,30,DIRECTING,Sidney Lumet,12 Angry Men,FALSE,white
1957,1958,30,DIRECTING,Billy Wilder,Witness for the Prosecution,FALSE,white
1958,1959,31,DIRECTING,Richard Brooks,Cat on a Hot Tin Roof,FALSE,white
1958,1959,31,DIRECTING,Stanley Kramer,The Defiant Ones,FALSE,white
1958,1959,31,DIRECTING,Vincente Minnelli,Gigi,TRUE,white
1958,1959,31,DIRECTING,Robert Wise,I Want to Live!,FALSE,white
1958,1959,31,DIRECTING,Mark Robson,The Inn of the Sixth Happiness,FALSE,white
1959,1960,32,DIRECTING,William Wyler,Ben-Hur,TRUE,white
1959,1960,32,DIRECTING,George Stevens,The Diary of Anne Frank,FALSE,white
1959,1960,32,DIRECTING,Fred Zinnemann,The Nun's Story,FALSE,white
1959,1960,32,DIRECTING,Jack Clayton,Room at the Top,FALSE,white
1959,1960,32,DIRECTING,Billy Wilder,Some Like It Hot,FALSE,white
1960,1961,33,DIRECTING,Billy Wilder,The Apartment,TRUE,white
1960,1961,33,DIRECTING,Jules Dassin,Never on Sunday,FALSE,white
1960,1961,33,DIRECTING,Alfred Hitchcock,Psycho,FALSE,white
1960,1961,33,DIRECTING,Jack Cardiff,Sons and Lovers,FALSE,white
1960,1961,33,DIRECTING,Fred Zinnemann,The Sundowners,FALSE,white
1961,1962,34,DIRECTING,J. Lee Thompson,The Guns of Navarone,FALSE,white
1961,1962,34,DIRECTING,Robert Rossen,The Hustler,FALSE,white
1961,1962,34,DIRECTING,Stanley Kramer,Judgment at Nuremberg,FALSE,white
1961,1962,34,DIRECTING,Federico Fellini,La Dolce Vita,FALSE,white
1961,1962,34,DIRECTING,"Robert Wise, Jerome Robbins",West Side Story,TRUE,white
1962,1963,35,DIRECTING,Frank Perry,David and Lisa,FALSE,white
1962,1963,35,DIRECTING,Pietro Germi,Divorce--Italian Style,FALSE,white
1962,1963,35,DIRECTING,David Lean,Lawrence of Arabia,TRUE,white
1962,1963,35,DIRECTING,Arthur Penn,The Miracle Worker,FALSE,white
1962,1963,35,DIRECTING,Robert Mulligan,To Kill a Mockingbird,FALSE,white
1963,1964,36,DIRECTING,Elia Kazan,America America,FALSE,white
1963,1964,36,DIRECTING,Otto Preminger,The Cardinal,FALSE,white
1963,1964,36,DIRECTING,Federico Fellini,Federico Fellini's 8-1/2,FALSE,white
1963,1964,36,DIRECTING,Martin Ritt,Hud,FALSE,white
1963,1964,36,DIRECTING,Tony Richardson,Tom Jones,TRUE,white
1964,1965,37,DIRECTING,Peter Glenville,Becket,FALSE,white
1964,1965,37,DIRECTING,Stanley Kubrick,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,FALSE,white
1964,1965,37,DIRECTING,Robert Stevenson,Mary Poppins,FALSE,white
1964,1965,37,DIRECTING,George Cukor,My Fair Lady,TRUE,white
1964,1965,37,DIRECTING,Michael Cacoyannis,Zorba the Greek,FALSE,white
1965,1966,38,DIRECTING,William Wyler,The Collector,FALSE,white
1965,1966,38,DIRECTING,John Schlesinger,Darling,FALSE,white
1965,1966,38,DIRECTING,David Lean,Doctor Zhivago,FALSE,white
1965,1966,38,DIRECTING,Robert Wise,The Sound of Music,TRUE,white
1965,1966,38,DIRECTING,Hiroshi Teshigahara,Woman in the Dunes,FALSE,Asian
1966,1967,39,DIRECTING,Michelangelo Antonioni,Blow-Up,FALSE,white
1966,1967,39,DIRECTING,Claude Lelouch,A Man and a Woman,FALSE,white
1966,1967,39,DIRECTING,Fred Zinnemann,A Man for All Seasons,TRUE,white
1966,1967,39,DIRECTING,Richard Brooks,The Professionals,FALSE,white
1966,1967,39,DIRECTING,Mike Nichols,Who's Afraid of Virginia Woolf?,FALSE,white
1967,1968,40,DIRECTING,Arthur Penn,Bonnie and Clyde,FALSE,white
1967,1968,40,DIRECTING,Mike Nichols,The Graduate,TRUE,white
1967,1968,40,DIRECTING,Stanley Kramer,Guess Who's Coming to Dinner,FALSE,white
1967,1968,40,DIRECTING,Richard Brooks,In Cold Blood,FALSE,white
1967,1968,40,DIRECTING,Norman Jewison,In the Heat of the Night,FALSE,white
1968,1969,41,DIRECTING,Gillo Pontecorvo,The Battle of Algiers,FALSE,white
1968,1969,41,DIRECTING,Anthony Harvey,The Lion in Winter,FALSE,white
1968,1969,41,DIRECTING,Carol Reed,Oliver!,TRUE,white
1968,1969,41,DIRECTING,Franco Zeffirelli,Romeo and Juliet,FALSE,white
1968,1969,41,DIRECTING,Stanley Kubrick,2001: A Space Odyssey,FALSE,white
1969,1970,42,DIRECTING,Arthur Penn,Alice's Restaurant,FALSE,white
1969,1970,42,DIRECTING,George Roy Hill,Butch Cassidy and the Sundance Kid,FALSE,white
1969,1970,42,DIRECTING,John Schlesinger,Midnight Cowboy,TRUE,white
1969,1970,42,DIRECTING,Sydney Pollack,"They Shoot Horses, Don't They?",FALSE,white
1969,1970,42,DIRECTING,Costa-Gavras,Z,FALSE,white
1970,1971,43,DIRECTING,Federico Fellini,Fellini Satyricon,FALSE,white
1970,1971,43,DIRECTING,Arthur Hiller,Love Story,FALSE,white
1970,1971,43,DIRECTING,Robert Altman,M*A*S*H,FALSE,white
1970,1971,43,DIRECTING,Franklin J. Schaffner,Patton,TRUE,white
1970,1971,43,DIRECTING,Ken Russell,Women in Love,FALSE,white
1971,1972,44,DIRECTING,Stanley Kubrick,A Clockwork Orange,FALSE,white
1971,1972,44,DIRECTING,Norman Jewison,Fiddler on the Roof,FALSE,white
1971,1972,44,DIRECTING,William Friedkin,The French Connection,TRUE,white
1971,1972,44,DIRECTING,Peter Bogdanovich,The Last Picture Show,FALSE,white
1971,1972,44,DIRECTING,John Schlesinger,Sunday Bloody Sunday,FALSE,white
1972,1973,45,DIRECTING,Bob Fosse,Cabaret,TRUE,white
1972,1973,45,DIRECTING,John Boorman,Deliverance,FALSE,white
1972,1973,45,DIRECTING,Jan Troell,The Emigrants,FALSE,white
1972,1973,45,DIRECTING,Francis Ford Coppola,The Godfather,FALSE,white
1972,1973,45,DIRECTING,Joseph L. Mankiewicz,Sleuth,FALSE,white
1973,1974,46,DIRECTING,George Lucas,American Graffiti,FALSE,white
1973,1974,46,DIRECTING,Ingmar Bergman,Cries and Whispers,FALSE,white
1973,1974,46,DIRECTING,William Friedkin,The Exorcist,FALSE,white
1973,1974,46,DIRECTING,Bernardo Bertolucci,Last Tango in Paris,FALSE,white
1973,1974,46,DIRECTING,George Roy Hill,The Sting,TRUE,white
1974,1975,47,DIRECTING,Roman Polanski,Chinatown,FALSE,white
1974,1975,47,DIRECTING,Francois Truffaut,Day for Night,FALSE,white
1974,1975,47,DIRECTING,Francis Ford Coppola,The Godfather Part II,TRUE,white
1974,1975,47,DIRECTING,Bob Fosse,Lenny,FALSE,white
1974,1975,47,DIRECTING,John Cassavetes,A Woman under the Influence,FALSE,white
1975,1976,48,DIRECTING,Federico Fellini,Amarcord,FALSE,white
1975,1976,48,DIRECTING,Stanley Kubrick,Barry Lyndon,FALSE,white
1975,1976,48,DIRECTING,Sidney Lumet,Dog Day Afternoon,FALSE,white
1975,1976,48,DIRECTING,Robert Altman,Nashville,FALSE,white
1975,1976,48,DIRECTING,Milos Forman,One Flew over the Cuckoo's Nest,TRUE,white
